naver_id,name,category,tag,address
1409207151,04판 대학로점,술집,요리주점,서울 종로구 대명1길 21
396944356,15번출구,술집,"맥주,호프",서울 종로구 수표로20길 34 1층
35162889,18번가가요리믹스,술집,"맥주,호프",서울 종로구 청계천로 71 계원빌딩
1061035467,72420 종로점,식사,베트남음식,서울 종로구 율곡로8길 97 1층
1245369400,BAR CHAM,술집,바(BAR),서울 종로구 자하문로7길 34
1595562255,Bar Ray 바레이,술집,바(BAR),서울 종로구 종로7길 29-19 1층
1621482506,bar420,술집,와인,서울 종로구 종로16길 31-6
19931763,Cafe Samiru,카페,카페,서울 종로구 평창32길 30
12165843,CGV 대학로,놀거리,영화관,서울 종로구 대명길 28 대학로CGV
37332955,CGV 피카디리1958,놀거리,영화관,서울 종로구 돈화문로5가길 1 피카디리플러스
1421957949,EOD PUB&LOUNGE 종각점,술집,"맥주,호프",서울 종로구 삼봉로 95 대성스카이렉스 1층 EOD
1455646329,Floor For Fiction,술집,바(BAR),서울 종로구 북촌로5가길 3 아원공방 3층
1007103754,HIDE AND SEEK 쌈지길점,놀거리,방탈출카페,서울 종로구 인사동길 44 쌈지길 B2층
37534783,JCC아트센터,놀거리,공연장,서울 종로구 창경궁로35길 29
38274835,JH텍사스바,술집,"맥주,호프",서울 중구 무교로 32 효령빌딩 1층
35489439,JW메리어트동대문스퀘어서울 더 그리핀,술집,바(BAR),서울 종로구 청계천로 279 11층
19866844,mk2,카페,카페,서울 종로구 자하문로10길 17
1273359555,STAND BY ME,술집,바(BAR),서울 종로구 자하문로13길 4-7 지층
1458782939,UNFUSSY,술집,바(BAR),서울 종로구 경희궁2길 10 지하
1819354062,VIP당구클럽,놀거리,당구장,서울 종로구 종로 252
1869501783,w 당구클럽,놀거리,당구장,서울 종로구 수표로 86-1
1313576451,가가,술집,와인,서울 종로구 계동길 5 가가
20848410,가든타워당구장,놀거리,당구장,서울 종로구 율곡로 84 종로소방서옆 가든타워 지하1층
17904480,가봉루,식사,중식당,서울 종로구 세종대로23길 3 2층 가봉루
1823444442,각 서울,술집,바(BAR),서울 종로구 삼일대로15길 1 지하1층
268542013,간판없는가게,식사,양식,서울 종로구 돈화문로11다길 36 1층 간판없는가게
20315029,갓덴스시 종로점,식사,"초밥,롤",서울 종로구 종로12길 14 1F
1093264260,갓포우오 종각점,술집,이자카야,서울 종로구 우정국로2길 21 2층
1854089051,갸우뚱,식사,중식당,서울 종로구 대학로9길 25
1934140768,거북슈퍼,술집,"맥주,호프",서울 종로구 돈화문로11길 34
1983288140,거처,카페,"카페,디저트",서울 종로구 율곡로8길 63 1층 103호
1084312804,결,카페,"카페,디저트",서울 종로구 공평동 17
38237826,경성상회,술집,이자카야,서울 종로구 자하문로1길 13-1
1581871973,경성주막1929 경복궁역점,술집,이자카야,서울 종로구 자하문로 3 2층
33068253,계림,식사,닭볶음탕,서울 종로구 돈화문로4길 39
1009294529,계향각,식사,중식당,서울 종로구 동숭길 86 1층
1773040934,고기하다,술집,"육류,고기요리",서울 종로구 대학로 133-5 고기하다
1283974234,고량주관,식사,중식당,서울 종로구 청계천로 77-3 고량주관(한옥건물)
21074680,고엔,술집,이자카야,서울 종로구 창경궁로 255 1층
32848728,고창집,술집,한식,서울 종로구 돈화문로11가길 7
1302169952,고치비,식사,이탈리아음식,서울 종로구 필운대로 38 1층 고치비
1560991978,고쿠텐 대학로점,식사,일식당,서울 종로구 대학로11길 34 고쿠텐 대학로점
1463431077,공간,술집,바(BAR),서울 종로구 율곡로3길 66-4 1층 바 공간
1119168687,공기식당,식사,카레,서울 종로구 필운대로6길 20-1 1층
1271410390,과학 방탈출,놀거리,방탈출카페,서울 종로구 삼청로10길 18 과학책방 갈다
1465829197,광경,술집,바(BAR),서울 종로구 새문안로5가길 11 2층 201호
1877970199,광안리,술집,생선회,서울 종로구 수표로 92 1층
19411645,광주집,술집,돼지고기구이,서울 종로구 돈화문로11나길 3
1630963512,구룡관 혜화본점,술집,요리주점,서울 종로구 창경궁로 258-5
13094470,구슬모아당구클럽,놀거리,당구장,서울 종로구 종로 207 금원빌딩
1316316443,구주 종로점,술집,이자카야,서울 종로구 삼일대로17길 40 1층
1226650433,궤도,카페,"카페,디저트",서울 종로구 필운대로 9-2 3층
1148392169,규카츠정 대학로점,식사,일식당,서울 종로구 대명1길 16-13 1층
1565130742,그라운드제로 혜화점,술집,요리주점,서울 종로구 대학로8가길 80 1층 그라운드제로 혜화점
37915696,그레인바운더리 종로3가점,카페,베이커리,서울 종로구 삼일대로 388-12 1층 카페 그레인바운더리
1537441528,그림제작소 혜화점,카페,테마카페,서울 종로구 창경궁로 234 3층 그림제작소
1754035019,금별맥주 종로점,술집,"맥주,호프",서울 종로구 종로12길 18 지상1~2층
35966112,금보포차,술집,"해물,생선요리",서울 종로구 종로8길 13 2층
52399707,금용문,식사,중식당,서울 종로구 새문안로5가길 7 세종클럽 2층
37127034,기와탭룸,술집,"맥주,호프",서울 종로구 율곡로1길 74-7 1층
1040579116,까몬 광화문점,식사,베트남음식,서울 종로구 새문안로3길 12 1층 까몬 광화문점
12765748,깔리,식사,인도음식,서울 종로구 대학로11길 43 명륜4가 171번지 2층
37677326,깜온,식사,베트남음식,서울 종로구 자하문로2길 18 지하1층
32239409,꼬꼬방,술집,"맥주,호프",서울 종로구 종로24길 3
11723442,꽃피는산골,술집,요리주점,서울 종로구 종로11길 17
1395723427,꾸아 대학로점,식사,베트남음식,서울 종로구 대학로 135 2층
1534553623,끄티집 종로점,술집,요리주점,서울 종로구 삼일대로19길 20 1~4층
1287736396,나래함박 대학로점,식사,일식당,서울 종로구 대학로9길 31-3 1층
1082491061,나르,술집,요리주점,서울 종로구 대명1길 20 2층
33431802,나무사이로,카페,"카페,디저트",서울 종로구 사직로8길 21 카페 나무사이로
1801465711,나인티나인,놀거리,볼링장,서울 종로구 대학로 144 4층 나인티나인
1351234414,나침반,술집,요리주점,서울 종로구 종로44길 83 1층
18677057,낙산공원전시관,놀거리,전시관,서울 종로구 낙산길 54
1436370812,낙원당구클럽,놀거리,당구장,서울 종로구 돈화문로11길 30
1758378925,낙원역,카페,카페,서울 종로구 수표로28길 33-5
1495370212,낙원장,카페,카페,서울 종로구 수표로28길 25
11889745,남도식당,식사,중식당,서울 종로구 종로 374-1
1399629348,낭만블루 대학로점,술집,요리주점,서울 종로구 대학로8가길 93
1257377749,내자살롱,술집,요리주점,서울 종로구 사직로12길 22
1889006720,냐항in안국,식사,베트남음식,서울 종로구 윤보선길 34-1 1층
412011201,녁,식사,양식,서울 종로구 우정국로2길 8 4층 녁 (초록색 그라데이션 간판)
1459185957,노가리슈퍼 종로5가점,술집,"맥주,호프",서울 종로구 종로31가길 3 1층
1413505523,노다지포차,술집,포장마차,서울 종로구 돈화문로11길 21
35831942,노들집,술집,"육류,고기요리",서울 종로구 돈화문로11다길 14
1229793109,노티드 안국,카페,카페,서울 종로구 북촌로 6-3 1층
1253758780,놀숲 종로관철점,놀거리,만화방,서울 종로구 삼일대로17길 8 대신빌딩 3층
1050019380,누이트,술집,와인,"서울 종로구 돈화문로11나길 26-4 1, 2층"
37770441,누하의 숲,식사,일식당,서울 종로구 필운대로 31-1 1F
20289951,뉴문,식사,중식당,서울 종로구 경희궁2길 6 지상2층
21728194,니로사레스토랑,식사,인도음식,서울 종로구 동숭길 43
1170377014,니르바나,식사,인도음식,서울 종로구 인사동길 58 2층
1824499606,다락,술집,요리주점,서울 종로구 낙산성곽서길 87 1층
1016058328,다올 서순라길점,술집,요리주점,서울 종로구 서순라길 71 2층 다올 종로3가점
21283623,다움223.1,식사,양식,서울 종로구 자하문로 223-1 1층
36992330,닥터로빈 광화문점,식사,이탈리아음식,서울 종로구 종로3길 17 D-타워 5층
1159737702,단골손님 대학로점,술집,요리주점,서울 종로구 대학로12길 10 1층
1766757236,달로 혜화대학로점,술집,요리주점,서울 종로구 성균관로 15-10 1층
1035582460,달리181 광화문점,식사,양식,서울 종로구 종로5길 13 B1층
1967078079,달막달막,술집,요리주점,서울 종로구 인사동16길 11-1
20724809,달빛마루,술집,요리주점,서울 종로구 대학로11길 24-1
1249127256,달콤한잔,술집,바(BAR),서울 종로구 대학로14길 18-3 1층 달콤한잔
1313184140,담장옆에국화꽃 안녕인사동점,카페,"카페,디저트",서울 종로구 인사동길 49 안녕인사동 2층
1498124999,당구사랑클럽,놀거리,당구장,서울 종로구 성균관로 12 5층
1742885537,대륙,식사,중식당,"서울 종로구 종로 125 1, 2층"
1807145304,대빵오락실 대학로점,놀거리,오락실,"서울 종로구 대명길 24 1, 2층"
1141249007,대성성,식사,베트남음식,서울 종로구 율곡로10길 25-3 1층(권농동)
1288498213,대학로고래,식사,일식당,서울 종로구 대학로11길 46 1층
1765265960,대학로극장 쿼드,놀거리,공연장,서울 종로구 동숭길 122 서울문화재단 대학로센터 B2
38419373,대학로실내포차,술집,술집,서울 종로구 창경궁로 258-9
20288007,대학로에 취하다,술집,"맥주,호프",서울 종로구 대학로10길 15-11 1층
20955308,대학로올래홀,놀거리,공연장,서울 종로구 대학로10길 24
317404170,대학로자유극장,놀거리,"공연,연극시설",서울 종로구 대학로12길 31
1482076077,대홍샤브샤브 창신점,식사,중식당,서울 종로구 종로 303 2층
1250488411,더 멜란지 서순라길점,식사,양식,서울 종로구 돈화문로 60 1층 더멜란지
1811388034,더 키친 일뽀르노 광화문점,식사,이탈리아음식,서울 종로구 율곡로2길 7 써머셋팰리스 1층
37420979,더 키친750,식사,이탈리아음식,서울 종로구 대학로8가길 80 2층
166361834,더 피아노,카페,카페,서울 종로구 평창6길 71
1712440513,더그라운드,놀거리,전시관,서울 종로구 자하문로12길 10-15
1809526295,더랜치브루잉 을지로3가점,술집,"맥주,호프",서울 중구 을지로12길 11 시어소호텔 1층 더랜치브루잉
1521499982,더레퍼런스,놀거리,전시관,서울 종로구 자하문로24길 44
1453529456,더마샬라 디타워점,식사,인도음식,서울 종로구 종로3길 17 3층 더마샬라
1602048207,더숲 초소책방,카페,카페,서울 종로구 인왕산로 172
13414292,더연Shisha카페&Bar,술집,바(BAR),서울 종로구 종로 74 영안빌딩 5층
37429906,더큐이스케이프 대학로점,놀거리,방탈출카페,서울 종로구 대학로12길 15 2층
1725342915,더키친아시아 대학로점,식사,인도음식,"서울 종로구 대명길 27 2층, 3층"
1530712476,더테이블 청진탭룸,술집,"맥주,호프",서울 종로구 종로5길 32-8 1층
1175095587,덕후선생 광화문디타워점,식사,중식당,서울 종로구 종로3길 17 D타워 4층
491249986,덤앤더머 방탈출카페,놀거리,방탈출카페,서울 종로구 동숭길 143 로얄케스트 지하
34431003,뎁짜이 대학로점,식사,베트남음식,서울 종로구 대학로11길 41-4 1층
84496278,도깨비당구장,놀거리,당구장,서울 종로구 종로5길 32-5 삼선빌딩5층
17967915,도도야,식사,일식당,서울 종로구 동숭길 39
1735918248,도리안그레이,술집,바(BAR),서울 종로구 대학로11길 27 지하1층
1557353265,도마 유즈라멘,식사,한식,서울 종로구 북촌로2길 14 유즈라멘
494627193,도마 인사동점,식사,"백반,가정식",서울 종로구 인사동8길 6-1 1층 도마
1511779624,도취,식사,한식,서울 종로구 옥인길 23-6 서촌마을 제지하층 101호
1616321691,도취 하녹식당,식사,한정식,서울 종로구 사직로9가길 12 1층 도취 하녹식당
1198045151,도토리가든 안국점,카페,"카페,디저트",서울 종로구 계동길 19-8 1층
1677615804,도토리브라더스,식사,일식당,서울 종로구 경희궁길 41 1층 도토리브라더스
1642594575,도토리편백집 대학로점,식사,돼지고기구이,"서울 종로구 창경궁로34길 26 1층, 2층 도토리편백집"
1145452704,도틀,카페,"카페,디저트",서울 종로구 필운대로 25-2 1층
1723838264,돌담,술집,"맥주,호프",서울 종로구 서순라길 71 1층
38281149,동감,술집,이자카야,서울 종로구 사직로8길 24
1441506046,동강주막호프,술집,"맥주,호프",서울 종로구 지봉로7길 1
37263421,동대문허파집,술집,한식,서울 종로구 종로17길 26
1612889716,동래복국 종로 본점,식사,복어요리,서울 종로구 종로 291
1525575912,동묘마케트,술집,와인,서울 종로구 종로54길 17-10 1층
1822847822,동묘문 동묘,식사,중식당,서울 종로구 종로52길 43-9 1층
1387480043,동백양과점 익선점,카페,"카페,디저트",서울 종로구 수표로28길 17-24
13513342,동아볼링센타,놀거리,볼링장,서울 종로구 종로 413 동보빌딩
19412999,동해남부선 종로점,술집,"해물,생선요리",서울 종로구 돈화문로11길 21
1748576662,동해루,식사,중식당,서울 종로구 종로26길 18
1669566053,동화,술집,요리주점,서울 종로구 대명1길 16-6 2층 동화
817646998,두레유,식사,한식,"서울 종로구 평창문화로 84 2,3층"
11873695,두르가 광화문점,식사,인도음식,서울 종로구 종로 19 르메이에르종로타운1 B1
13344156,두산갤러리,놀거리,전시관,서울 종로구 종로33길 15 두산아트센터 1층 두산갤러리
13412903,두산아트센터,놀거리,공연장,서울 종로구 종로33길 15
1631382577,드림라이크커피,카페,카페,서울 종로구 무교로 39 1층
1404049793,디셈버,술집,바(BAR),서울 종로구 사직로 119-4
1010940645,디퍼카페테리아,카페,"카페,디저트",서울 종로구 자하문로7길 29 1층 디퍼카페테리아
1614154375,떡상 인사동,술집,요리주점,서울 종로구 인사동14길 43 1층 떡상
32892163,똥고집,술집,요리주점,서울 종로구 대학로12길 92 석천빌딩 2층
1197502786,라거스팟 광장시장,술집,"맥주,호프",서울 종로구 동호로 401-1 1층 라거스팟
1222837676,라그라스,술집,와인,서울 종로구 옥인길 15 1층 라그라스
31424368,라그릴리아 광화문점,식사,이탈리아음식,"서울 종로구 청계천로 11 (서린동 149,청계11빌딩) 2층"
1559391564,라라라서프 서촌먹태,술집,"맥주,호프",서울 종로구 자하문로1길 9 1F
1455176415,라라맥주,술집,"맥주,호프",서울 종로구 창경궁로34길 24-6 1층 라라맥주
1464592641,라온아트홀,놀거리,공연장,서울 종로구 대학로10길 11
1886374319,라우드 플레이리스트,술집,이자카야,서울 종로구 수표로20길 17
1374464699,라운지볼,놀거리,볼링장,"서울 종로구 성균관로 12 (명륜2가, 유니지오) 지하1층"
632648241,라익선,술집,와인,서울 종로구 돈화문로11가길 31 1층
1238813543,라커스,술집,"맥주,호프",서울 종로구 삼일대로 390-1
1251447969,라쿠엔,술집,이자카야,서울 종로구 삼일대로 440 1층
13576778,라크슌,술집,이자카야,서울 종로구 청계천로 97-6
1744196889,라프레플루트 서촌,카페,"카페,디저트","서울 종로구 필운대로 53-30 1, 2층"
38520712,란저우우육면,식사,중식당,서울 종로구 창의문로 138 1층
1384585234,랑데자뷰 대학로점,카페,"카페,디저트",서울 종로구 창경궁로34길 18-5 1층
1466975947,런던베이글뮤지엄 안국점,카페,베이커리,서울 종로구 북촌로4길 20
1727492792,레스피레,카페,베이커리,서울 종로구 효자로13길 40-7 레스피레
52930363,로쿠지,술집,이자카야,서울 종로구 자하문로5가길 24 1층
19558548,록키 넘버원,술집,바(BAR),서울 종로구 삼일대로17길 43 2F
1012981668,루나소사이어티,술집,요리주점,서울 종로구 삼일대로32길 49-5 1층
1744097298,루뽀,식사,양식,서울 종로구 새문안로5길 31 센터포인트 빌딩 2층
1852195097,루트 서울,술집,와인,서울 종로구 사직로12길 19-5
1780811704,률,술집,바(BAR),서울 종로구 북촌로5길 45 2층
1163514727,리얼샷,놀거리,사격장,서울 종로구 종로12길 10 3층
1988780624,리얼샷,놀거리,사격장,서울 종로구 수표로28길 17-5 1층
1776854424,리얼샷 실전사격양궁장,놀거리,사격장,서울 종로구 대학로12길 13 2층
1150273610,리얼샷 플러스,놀거리,사격장,서울 종로구 대명길 41 지하1층
1107316321,리춘시장 대학로CGV점,술집,요리주점,서울 종로구 대학로 143 1층
32238898,리킨치킨 낙원점,술집,"치킨,닭강정",서울 종로구 종로17길 52
1747158250,리파인 을지로명동점,술집,요리주점,서울 종로구 청계천로 67 2층 리파인 명동을지로점
38576076,링크아트센터드림,놀거리,공연장,서울 종로구 동숭길 123 링크아트센터드림
1020349707,마가리,술집,와인,서울 종로구 대학로 52 1층 MAGARI
1311692633,마그넷,술집,요리주점,"서울 종로구 사직로12길 19-12 1층, 2층"
1299095472,마띠에르 bakery & roastery,카페,"카페,디저트",서울 종로구 대학로11길 41-6 1층
1584751662,마바,술집,바(BAR),서울 종로구 율곡로 112 1층 마바
1170438440,마스타하이볼 대학로점,술집,이자카야,서울 종로구 대학로10길 11 2층
1628174262,마이클바이해비치 종로,식사,양식,서울 종로구 우정국로 26 센트로폴리스 B동 2층
17917562,만리장성,식사,중식당,서울 종로구 우정국로 42-2
13492518,만선호프 노가리체인본점,술집,"맥주,호프",서울 중구 을지로13길 19
1218563705,맘스키친,식사,일식당,서울 종로구 창의문로 146
21111963,맛있는극장,놀거리,공연장,서울 종로구 혜화로 4 지하1층
1939854857,매니비니,카페,"카페,디저트",서울 종로구 율곡로10길 24 1층 매니비니
33586500,맥덕스,술집,"맥주,호프",서울 종로구 성균관로 25-9 2층
1946473141,맥썸 대학로점,술집,"맥주,호프",서울 종로구 대명길 9 2층
20103854,머노까머나 대학로점,식사,인도음식,서울 종로구 창경궁로 236 이화빌딩 2층
1079143859,머쉬룸서울,술집,요리주점,서울 종로구 대명길 42 2층
1273177276,메리그린,카페,"카페,디저트","서울 종로구 대학로11길 49 2층,3층"
31751937,메밀향그집,식사,한식,서울 종로구 대학로11길 18
36734851,멜팅샵X치즈룸 광화문디타워점,식사,이탈리아음식,서울 종로구 종로3길 17 광화문 D타워 replace 4층
1951818854,명란식당,식사,한식,서울 종로구 자하문로5길 22 1층
798812718,명륜포차,술집,포장마차,서울 종로구 대학로 135-3 1층
1838141891,모던샤브하우스 광화문D타워점,식사,샤브샤브,서울 종로구 종로3길 17 D타워 리플레이스 광화문 5층
1085108917,모로미 종각역점,술집,이자카야,서울 종로구 삼봉로 94 2층 204호
1713401260,모토이시 종각점,식사,"육류,고기요리","서울 종로구 삼일대로17길 44 1, 2층"
1861277455,목음당,카페,카페,서울 종로구 창덕궁1가길 7 목음당
1061240251,몰림,술집,"맥주,호프",서울 종로구 사직로10길 5 몰림
1733475379,몽롱 종각점,술집,요리주점,서울 종로구 삼일대로17길 42-1 1~4층 몽롱
13399101,몽중헌 안국점,식사,중식당,서울 종로구 북촌로 31-22
1358846917,몽핀,카페,베이커리,서울 종로구 자하문로 307 석파랑신관 주차장으로 진입 지하3층 몽핀베이커리
38007612,무림만화카페,놀거리,만화방,서울 종로구 삼일대로19길 15 5층 무림만화카페
1852369921,무제,술집,요리주점,서울 종로구 충신길 5-1 1층
1968886163,무지개호프,술집,"맥주,호프",서울 종로구 창신길 12
1180841237,무탄 광화문점,식사,중식당,서울 종로구 새문안로 68 흥국생명빌딩 지하 1층
1961737336,문문,술집,와인,서울 종로구 종로63다길 2 1층 1호
13537864,뮌헨호프,술집,"맥주,호프",서울 중구 을지로14길 30 1층
1438671950,뮤지컬펍 커튼콜,술집,"맥주,호프",서울 종로구 대학로12길 22 아트포레스트 2층
1063364661,뮤직컴플렉스서울 안녕인사동점,카페,"카페,디저트",서울 종로구 인사동길 49 안녕인사동 5층 뮤직컴플렉스서울
1964193013,뮤추얼사운드클럽,술집,바(BAR),서울 종로구 자하문로 23 3층
12811371,미갈매기살,술집,"육류,고기요리",서울 종로구 돈화문로11가길 7
1264295690,미도갈비,식사,"육류,고기요리",서울 종로구 삼일대로15길 25 1층
1747236582,미도인 대학로,식사,양식,서울 종로구 대학로9길 32 1층 미도인
408557767,미분당 대학로점,식사,베트남음식,서울 종로구 창경궁로 234
36321482,미술관,술집,바(BAR),서울 종로구 창경궁로29길 38 1층
1308206067,미스타교자 혜화점,술집,이자카야,서울 종로구 창경궁로 247 1층
37673536,민들레처럼,술집,요리주점,서울 종로구 대학로 132 에비씨마트건물 5 층
1199006449,밀림,식사,태국음식,서울 종로구 창신6나길 17-6
1144266126,밀토스트 익선점,카페,"카페,디저트",서울 종로구 수표로28길 30-3 1층 밀토스트
1377345799,밀회관 대학로점,술집,"맥주,호프",서울 종로구 대명길 22 2층
37917409,밍고네식탁,식사,이탈리아음식,서울 종로구 자하문로7길 29
1792686583,바논,술집,바(BAR),서울 종로구 새문안로3길 30 복합동 지하1층 119호 엘리베이터 우측 정면
1832643958,바비따 서대문역점,식사,양식,서울 종로구 경교장길 35 경희궁자이 상가동 3단지 1층 6호
479487132,바비레드 종로점,식사,이탈리아음식,서울 종로구 종로 51 종로타워 지하 2층
13493819,박가네 빈대떡,식사,"전,빈대떡",서울 종로구 종로32길 7
37450428,박순례 손말이고기 산정집 광화문점,식사,소고기구이,서울 종로구 새문안로5가길 3-10 선덕빌딩 2층
1337452676,반기다,식사,퓨전음식,서울 종로구 익선동 166-52
1051747215,반디,술집,요리주점,서울 종로구 율곡로8길 45 1층
1772840730,반반호프,술집,요리주점,서울 종로구 돈화문로11길 10
1820042497,반수우안,식사,베트남음식,서울 종로구 대학로8가길 79 2층
31197772,반쥴,카페,카페,서울 종로구 삼일대로17길 23 3층
417452260,반쿤콴 비케이케이,식사,태국음식,서울 종로구 종로10길 20 3층
1452239516,반포식스 광화문점,식사,베트남음식,서울 종로구 새문안로9길 9 2층
35523757,반포식스 종로5가점,식사,베트남음식,서울 종로구 창경궁로 120 종로 플레이스빌딩 1층
1167594054,밥도사술도사,술집,한식,서울 종로구 종로17길 46 1층
1431553022,방이옥 종로관철점,식사,"육류,고기요리",서울 종로구 우정국로2길 32 2층
1100081031,배수사,술집,이자카야,서울 종로구 돈화문로11가길 47 1층
1817887648,백년가짬뽕 광화문점,식사,중식당,서울 종로구 종로1길 42 이마빌딩 지하1층 백년가짬뽕
11601095,백부장집 닭한마리,식사,"칼국수,만두",서울 종로구 삼봉로 100-1
1087317637,벌툰 인더스트리얼 대학로점,놀거리,만화방,서울 종로구 대학로10길 26
