naver_id,name,category,tag,address
37942234,인사동마늘보쌈,식사,"족발,보쌈",서울 종로구 인사동8길 12-5
1317945942,인사센트럴뮤지엄,놀거리,전시관,서울 종로구 인사동길 49 B1
34363462,인사아트프라자,놀거리,전시관,서울 종로구 인사동길 34-1 지하3층
1005271392,인사타이,식사,태국음식,서울 종로구 인사동길 49 안녕인사동 3층 304호
1050017666,인생이 보드게임,놀거리,보드카페,서울 종로구 수표로 107 2층
1852290887,인쌩맥주 대학로점,술집,"맥주,호프",서울 종로구 대학로12길 13 1층
1759589490,인쌩맥주 익선점,술집,"맥주,호프",서울 종로구 돈화문로11길 12 1층 인쌩맥주 익선점
33211250,인터파크 유니플렉스,놀거리,공연장,서울 종로구 대학로12길 64
20867889,일번지,식사,중식당,서울 종로구 종로41길 10
1115836848,일월육일 종각점,술집,이자카야,서울 종로구 삼일대로17길 43 1층
1839696543,일월일일,카페,"카페,디저트",서울 종로구 창경궁로 231 2층 일월일일
1897712008,일일주,술집,이자카야,서울 종로구 사직로8길 4 풍림스페이스본 201동 108호
1784877604,일일향 광화문,식사,중식당,서울 종로구 새문안로3길 15 동원빌딩 별관 2층 일일향 광화문
1330234658,자갈치,술집,"해물,생선요리",서울 종로구 삼일대로30길 43 1층
1834512918,자미더홍,술집,요리주점,서울 종로구 동숭길 129 자미더홍
33938068,자작나무이야기,카페,카페,서울 종로구 율곡로1길 74-15 자작나무이야기
1139321945,잔잔 종각점,술집,이자카야,서울 종로구 우정국로2길 42 1층
32283929,장독대,술집,요리주점,서울 종로구 삼일대로17길 16
1725956672,장수하늘소,식사,소고기구이,서울 종로구 인사동길 34-1
1706233643,재동맥주,술집,"맥주,호프",서울 종로구 북촌로4길 4
1563931731,쟁반집8292 종로점,식사,"육류,고기요리",서울 종로구 종로8길 17 1층
38305494,전곱,술집,"곱창,막창,양",서울 종로구 돈화문로11길 38 미광빌딩 1층 4호
38276167,전라도횟집,술집,생선회,서울 종로구 창경궁로 88 광장시장
1203850445,전통을지로골뱅이&치킨호프,술집,"맥주,호프",서울 종로구 수표로 125 1층
36343695,전통주갤러리,놀거리,전시관,서울 종로구 북촌로 18 1층
11555349,절벽,술집,포장마차,서울 종로구 평창문화로 130 귀빈예식장건물 지하
1061286648,정그리다,카페,"카페,디저트",서울 종로구 낙산성곽길 2
1888937466,정극장 행오버,놀거리,"공연,연극시설",서울 종로구 대학로12길 69 3F
37126807,정돈 대학로본점,식사,돈가스,서울 종로구 대학로9길 12 지층
38277673,정사장,술집,요리주점,서울 종로구 북촌로 24 1층
1615758729,정석당구아카데미,놀거리,당구장,서울 종로구 수표로 111
1813162445,제나아트홀,놀거리,"공연,연극시설",서울 종로구 대학로10길 12 지하 1층
1286056717,제야,술집,바(BAR),서울 종로구 우정국로2길 17 지하1층
1020155276,제이앤제이볼링센터,놀거리,볼링장,서울 종로구 종로12길 15 4층
11623515,조금,식사,일식당,서울 종로구 인사동길 60 크라운빌딩 1층 조금식당
1016832765,족발야시장&무청감자탕 광화문점,식사,"족발,보쌈",서울 종로구 세종대로23길 54 지상1층 101호
293688808,종로 스테이크,식사,"스테이크,립",서울 종로구 돈화문로11나길 27-1
1136573326,종로 프로당구장,놀거리,당구장,서울 종로구 삼봉로 95 대성스카이렉스 지하1층
31658139,종로3가 장군굴보쌈,식사,"족발,보쌈",서울 종로구 수표로20길 22
1108070690,종로고집,술집,한식,서울 종로구 돈화문로5가길 37
1580253307,종로당구클럽,놀거리,당구장,서울 종로구 종로 120 동영타워 지하2층
1614498920,종로도담,식사,한식,서울 종로구 삼봉로 78
1262626014,종로등심 익선동점,식사,"육류,고기요리",서울 종로구 삼일대로26길 11 종로등심 익선동점
1106172226,종로술집,술집,"맥주,호프",서울 종로구 율곡로8길 101 지하1층
1651486531,종로육가,식사,돼지고기구이,서울 종로구 돈화문로11다길 10 1층
20875387,종로주막,술집,요리주점,서울 종로구 우정국로2길 10
1782749461,종삼육,술집,"육류,고기요리",서울 종로구 돈화문로11길 8-1
31663694,주항아리,술집,요리주점,서울 종로구 창경궁로29길 11
36819674,준수방키친,식사,이탈리아음식,서울 종로구 자하문로11길 8 준수방키친
1608412745,준코 종각1호점,술집,요리주점,서울 종로구 종로14길 19 예지빌딩 5층
35458273,준코 종각점,술집,요리주점,서울 종로구 종로 63-8 지상1층
19861692,중국,식사,중식당,서울 종로구 자하문로33길 2
1358042128,중차이,식사,중식당,서울 종로구 대학로7길 7 1층
1041465741,중화요리 지엔,식사,중식당,서울 종로구 율곡로 218 중화요리지엔
31346781,지유가오카핫초메 삼청점,카페,케이크전문,서울 종로구 윤보선길 46
1461359698,지인시어터,놀거리,"공연,연극시설",서울 종로구 동숭길 25 지인시어터 (구.알과핵극장)
1739279755,진심,식사,일식당,서울 종로구 필운대로 42-1 1층
13547338,진아춘,식사,중식당,서울 종로구 대명1길 18
1798193024,진영이네,술집,"맥주,호프",서울 종로구 종로26길 14
11619295,진옥화할매원조닭한마리,식사,닭요리,서울 종로구 종로40가길 18
1280072814,진작 카키,식사,한식,서울 종로구 창덕궁1길 38 진작카키 안국점
1438050869,집시포차 혜화점,술집,포장마차,서울 종로구 성균관로 21 2층
1017155929,짬뽕지존 종로점,식사,중식당,서울 종로구 삼일대로15길 25 101호
1348275037,찡쪽바,술집,바(BAR),서울 종로구 성균관로 7-1 2층
37638411,차니오뎅,술집,"오뎅,꼬치",서울 종로구 대학로8가길 48 1층
37256672,차알 광화문 디타워점,식사,중식당,서울 종로구 종로3길 17 D타워 리플레이스 광화문 3층
20267975,차이니즈키친홍성원 본점,식사,중식당,서울 종로구 삼봉로 95 2층 차이니즈키친홍성원 본점
1494727146,차이들 안녕인사동점,식사,중식당,"서울 종로구 인사동길 49 3층 307, 308호"
36940024,착한노가리생맥주 성신여대 본점,술집,"맥주,호프",서울 성북구 동소문로24길 13 1층 노가리
32284374,참골뱅이와노가리,술집,요리주점,서울 종로구 수표로 123-4 2층
1579102586,참제철,술집,바(BAR),서울 종로구 사직로 133-10 4층
1733573733,참치공방 정다운점,식사,생선회,"서울 종로구 종로10길 20 1층, 2층"
12928524,창신동매운족발,식사,"족발,보쌈",서울 종로구 종로51길 23
1225954382,창신집,술집,요리주점,서울 종로구 종로51길 33
875660786,창의문 뜰,카페,카페,서울 종로구 백석동길 6-5
1789291657,천년동안도,술집,바(BAR),"서울 종로구 삼일대로15길 6 지하1층, 2층"
11571540,천년동안도 낙원,술집,바(BAR),서울 종로구 수표로 134 2층
1232333905,철길부산집 대학로혜화점,술집,요리주점,서울 종로구 대학로11길 38-18 1층
1370767474,철이네오뎅,술집,"오뎅,꼬치",서울 종로구 청계천로 67 1층 105호 철이네 오뎅
36262954,철판남,술집,이자카야,서울 종로구 자하문로1길 53 1층 철판남
1286506655,첫잔,술집,요리주점,서울 종로구 자하문로1길 28
1948499422,청계광장,술집,"맥주,호프",서울 종로구 청계천로 109
1451704655,청계천 휴,술집,"맥주,호프",서울 종로구 청계천로 71 청계천 휴
1854304126,청석개발,놀거리,볼링장,서울 종로구 창덕궁1길 13 지하1층
1262377225,청수당 베이커리,카페,"카페,디저트",서울 종로구 돈화문로11나길 31-9
1943949605,청와대 사랑채 한국관광전시관,놀거리,전시관,서울 종로구 효자로13길 45
13544101,청진옥,식사,해장국,서울 종로구 종로3길 32
1595913531,초이라멘,식사,일본식라면,서울 종로구 율곡로 290-2
11867483,촌놈,식사,돼지고기구이,서울 종로구 대학로8가길 48
19882235,최대감네,식사,한식,서울 종로구 인사동8길 12-3
20735840,최부자보쌈,식사,"족발,보쌈",서울 종로구 수표로20길 22
1438277516,추억의 포장마차,술집,포장마차,서울 종로구 지봉로 29
36523570,친니,식사,중식당,서울 종로구 세종대로 175 세종문화회관 지하 1층
1326274848,칠돈가 광화문점,식사,돼지고기구이,서울 종로구 새문안로9길 9 1층
1256953387,카린지린가네스낵바 광화문점,술집,요리주점,서울 종로구 종로5길 32-3 1층
1803926134,카산도 대학로점,식사,돈가스,서울 종로구 동숭길 55 1층
1778487797,카오리,술집,이자카야,서울 종로구 종로 19 2층 211-1호
1277184396,카페 라미스콘 익선점,카페,"카페,디저트",서울 종로구 돈화문로11나길 25
1597024444,카페 수달,카페,"카페,디저트",서울 종로구 율곡로 49-14
13472558,카페다오,카페,카페,서울 종로구 대학로14길 19
1241138461,카페랑솜,카페,카페,서울 종로구 대학로11길 22
1360232609,카페온화 익선점,카페,카페,서울 종로구 수표로28길 21-10
11678597,카페이마,카페,카페,서울 종로구 세종대로 152 일민미술관 1층
13331683,카페첫만남,카페,"카페,디저트",서울 종로구 대학로9길 12
1827620160,카페하이웨스트 익선점,카페,"카페,디저트",서울 종로구 돈화문로11다길 18
1228101335,칸다소바,식사,일본식라면,서울 종로구 대학로 131-1
1920065620,칸다소바 경복궁점,식사,일본식라면,서울 종로구 자하문로7길 5 1층
1012233833,캥거루,술집,와인,서울 종로구 자하문로5길 18-13 3층 캥거루
13152757,커피방앗간,카페,카페,서울 종로구 북촌로5가길 8-11
36948692,커피빈 종로관철동점,카페,카페,서울 종로구 청계천로 83
1226841769,커피빈 혜화역점,카페,카페,서울 종로구 대명길 5
267047603,커피원,카페,"카페,디저트",서울 종로구 새문안로3길 12 지하1층 20호
31378153,커피투어 경복궁점,카페,카페,서울 종로구 자하문로 1
1109664581,커피한약방 혜화점,카페,카페,서울 종로구 동숭2길 9
1027100368,컬러풀뮤지엄,놀거리,전시관,서울 종로구 인사동길 49 안녕인사동 6층
1910206912,컬쳐씨어터,놀거리,"공연,연극시설","서울 종로구 대학로8가길 80 매표소 1층, 공연장 5층"
34706559,코다차야 종각점,술집,이자카야,서울 종로구 종로 68 서화빌딩
613946890,코블러,술집,술집,서울 종로구 사직로12길 16 단독1층
1543996716,코튼서울,카페,카페,서울 종로구 인사동12길 17 1층 KOTTON SEOUL 코튼서울
1128424119,콘크리트 팔레트,카페,"카페,디저트",서울 종로구 대학로 125 콘크리트 팔레트
12059901,콘텐츠박스,놀거리,공연장,서울 종로구 동숭길 55 대학빌딩 B1
532014087,콩툰 대학로점,놀거리,만화방,서울 종로구 대학로 122 지하
1677587492,쿠아타이푸드,식사,태국음식,"서울 종로구 종로 19 지하2층, B208-1"
1261066235,쿵푸양꼬치 종로점,식사,양꼬치,서울 종로구 종로35길 3 1층
36812636,퀸101,술집,바(BAR),서울 종로구 대명길 17 .
1016325439,퀸즈가드,술집,바(BAR),서울 종로구 서순라길 115 1-2층
1863450578,큐3당구장,놀거리,당구장,서울 종로구 종로10길 16
1293282408,큔,카페,"카페,디저트",서울 종로구 자하문로26길 17-2 1층
1274052861,크라운호프 종로점,술집,"맥주,호프",서울 종로구 종로14길 9 1층
37793776,크래프트루,술집,"맥주,호프",서울 종로구 수표로28길 17-7
1110186348,크리스탈제이드 광화문상하이팰리스점,식사,중식당,서울 종로구 율곡로2길 7 서머셋팰리스 호텔 1층
1533643806,키모토,술집,이자카야,서울 종로구 대학로1길 36 1층
1686381911,키미,술집,와인,서울 종로구 종로65길 20 1층
11717197,키미아트,카페,카페,서울 종로구 평창30길 47
38233999,킬리뱅뱅,술집,"맥주,호프",서울 종로구 자하문로1길 23
1120395692,킹스커피 24시 카페,카페,카페,서울 종로구 대명길 46 (명륜2가) 킹스 커피
1488972229,타마린드 디타워점,식사,베트남음식,서울 종로구 종로3길 17 광화문 D타워 5층 504호
1294801750,타스카페,카페,카페,서울 종로구 동숭길 117 2층
1761410378,타파스옥,술집,와인,서울 종로구 사직로12길 1-2 타파스옥
1095125307,타펠룬데 서울,술집,와인,서울 종로구 사직로 108-5
1130283152,탈스티,술집,와인,서울 종로구 삼청로 102-15 탈스티
1224384502,텅,카페,카페,서울 종로구 율곡로 82 701호
38231951,테라로사 광화문점,카페,카페,서울 종로구 종로1길 50 더케이트윈타워 B동 1층
1059957766,테라로사 국립현대미술관서울점,카페,카페,서울 종로구 삼청로 30 국립현대미술관 서울관 1층
1248044853,테르트르,카페,카페,서울 종로구 낙산5길 46
926576189,토끼정 대학로점,식사,일식당,서울 종로구 대학로8가길 133
1293675280,토라 대학로점,술집,이자카야,서울 종로구 대명1길 4
37770443,토리고야 종로본점,술집,이자카야,서울 종로구 우정국로2길 36
1310274219,토리아에즈 대학로점,술집,이자카야,서울 종로구 창경궁로 243 1층
1958472798,토오베,카페,차,서울 종로구 인사동길 62-4 3층
36849274,통인스윗,카페,"카페,디저트",서울 종로구 자하문로7길 50
31462375,투썸플레이스 광화문점,카페,카페,서울 종로구 새문안로 85
1269013656,투썸플레이스 대학로아트점,카페,카페,서울 종로구 동숭길 123 1층
35678648,투썸플레이스 종로3가역점,카페,카페,서울 종로구 수표로 106 1층
1670762252,투썸플레이스 종로알파빌딩점,카페,카페,서울 종로구 종로 34 알파빌딩 1층
1482060088,투썸플레이스 혜화대명로점,카페,카페,서울 종로구 대명길 6 2-4층
1134267453,투파인드피터 혜화점,식사,이탈리아음식,서울 종로구 대학로10길 26 3층
17929286,티테라피,카페,카페,서울 종로구 윤보선길 74
1673228007,티퍼런스서울,카페,"카페,디저트",서울 종로구 돈화문로 61 티퍼런스서울
13280778,틴틴홀,놀거리,공연장,서울 종로구 대학로10길 24 스타리움빌딩
1438057666,파네트 광화문점,카페,베이커리,서울 종로구 사직로8길 24
35913944,파랑씨어터,놀거리,"공연,연극시설",서울 종로구 대학로8가길 36 3층
21024102,파리크라상 광화문점,카페,베이커리,서울 종로구 종로 1 교보생명빌딩 1층
1121062750,파스타마켓,식사,"스파게티,파스타전문",서울 종로구 대학로11길 9-5 1층 파스타마켓
1940860433,파이어로버스와인클럽,술집,와인,서울 종로구 옥인3길 23 1층
1415091445,파이키,카페,북카페,서울 종로구 서순라길 81 파이키
31549341,판장 종로구청점,술집,이자카야,서울 종로구 삼봉로 81 두산위브파빌리온
1524521706,팔,카페,"카페,디저트",서울 종로구 자하문로9길 6 1층
1590979867,팔마,술집,와인,서울 종로구 자하문로5길 39 1층
1799619191,팔오구 코리안 비스트로,식사,퓨전음식,서울 종로구 대명1길 25 2층
1205522921,퍼리코 서촌,식사,베트남음식,서울 종로구 필운대로1길 3 1층
1428920522,퍼센트 혜화,술집,요리주점,서울 종로구 성균관로 15-2 지하1층
1518228901,퍼스트보드게임카페 대학로점,놀거리,보드카페,서울 종로구 대학로 130 3층
11710271,페르시안궁전,식사,인도음식,서울 종로구 성균관로6길 9
1394617295,페이스,술집,바(BAR),서울 종로구 돈화문로11길 18 3층
1550163571,페이퍼마쉐,카페,"카페,디저트",서울 종로구 무교로 40
1759116735,펠트커피 광화문점,카페,"카페,디저트",서울 종로구 종로3길 17 B2
1232786235,편편집 종각역점,식사,샤브샤브,서울 종로구 종로14길 19 2층 편편집 종각역점
1543784908,평양고깃집,식사,"육류,고기요리",서울 종로구 인사동5길 14 2층 평양 고깃집
36908457,포담 서촌본점,식사,중식당,서울 종로구 사직로 133-10 2층 포담
11725591,포로이 대학로점,식사,베트남음식,서울 종로구 동숭길 101 현대엘리베이터빌딩 2층
1552898609,포브라더스 종로점,식사,베트남음식,서울 종로구 종로 51 종로타워 지하2층 210호
37197875,포비 광화문,카페,베이커리,서울 종로구 종로3길 17 D타워 1층 21호
1135500385,포시즌스 호텔 서울 아키라 백,식사,일식당,서울 종로구 새문안로 97 12층
1438382677,포시즌스 호텔 서울 오울,술집,바(BAR),서울 종로구 새문안로 97 포시즌스호텔서울 2층
37402390,포시즌스 호텔 서울 유유안,식사,중식당,서울 종로구 새문안로 97 11층
37402393,포시즌스 호텔 서울 찰스 H.,술집,바(BAR),서울 종로구 새문안로 97 LL층
19579156,포탈라 종로점,식사,인도음식,서울 종로구 청계천로 99 수표교빌딩 지하1층
1603381706,푸드떼,카페,"카페,디저트",서울 종로구 율곡로1길 40-37 한옥
1316034985,풍류,카페,"카페,디저트",서울 종로구 필운대로5나길 20-12 1층 풍류
857908457,풍황,식사,베트남음식,서울 종로구 종로 19 르메이에르종로타운
1035046077,프렌즈,술집,바(BAR),서울 종로구 수표로28길 7 1층
1255587295,프루,술집,이자카야,서울 종로구 북촌로5길 10
37373554,프루스트,카페,공방,서울 종로구 창경궁로26길 38-3
715782489,프릳츠 원서점,카페,카페,서울 종로구 율곡로 83 아라리오 뮤지엄
1254084505,플랑슈,술집,와인,서울 종로구 사직로8길 42 107호
38515145,플러스84,식사,베트남음식,서울 종로구 인사동16길 6
1919701977,플러스99,식사,베트남음식,서울 종로구 삼일대로19길 6 서울 종로구 관철동6-4 3층
1138854501,플러스씨어터,놀거리,공연장,서울 종로구 대학로12길 73
1731558575,플렉스 보드게임카페 & 종로마장,놀거리,보드카페,서울 종로구 종로 119 3층 FLEX 보드게임카페
1090005778,플리퍼스 익선점,카페,"카페,디저트",서울 종로구 수표로28길 31 1층
1106088306,픽사하우스,카페,"카페,디저트",서울 종로구 율곡로3길 74-3
1867792553,필운동주,술집,바(BAR),서울 종로구 필운대로 15 1층
1054946367,하구,술집,요리주점,서울 종로구 돈화문로11나길 26-18 하구
1450717347,하마씨어터,놀거리,공연장,서울 종로구 대학로10길 15-11 4층
1880363348,하씨주가,술집,요리주점,서울 종로구 대학로14길 10 2층
409822120,하이제씨 혜화점,카페,"카페,디저트",서울 종로구 동숭1길 12 1층
1327018569,학교앞분식,술집,종합분식,서울 종로구 새문안로 39-1 동서한의원
1207577521,학림커피,카페,카페,서울 종로구 대학로9길 23
32333078,한가네불고기,술집,요리주점,서울 종로구 인사동길 59 지층
1729106110,한사발포차 종각점,술집,요리주점,"서울 종로구 삼일대로15길 13 1,2층"
1754181863,한사발포차 혜화점,술집,요리주점,서울 종로구 대명길 19-8 1층
1992882869,한양중식 종로점,식사,중식당,서울 종로구 종로 51 종로타워 지하 2층 한양중식
1934318307,한옥달 레스토랑,식사,"스파게티,파스타전문",서울 종로구 자하문로1가길 9
1220362883,한옥랑솜 익선동카페,카페,"카페,디저트",서울 종로구 수표로28길 21-6 1층
1764065667,한옥찻집,카페,"카페,디저트",서울 종로구 인사동14길 12
1779214109,한옥파스타,식사,이탈리아음식,서울 종로구 인사동14길 24-4 1층
1908774828,한일당구장,놀거리,당구장,서울 종로구 종로 199
1695056864,한판도 대학로점,식사,돼지고기구이,서울 종로구 대명길 18 1층 한판도
36257137,할리스 세종로점,카페,카페,서울 종로구 세종대로 161
1592270804,할리스 종각역점,카페,카페,서울 종로구 종로 60-1 1층 할리스 종각역점
1622164906,해물점1978,술집,포장마차,서울 종로구 청계천로 63-1 1층
1581057145,해운대회세꼬시,술집,생선회,서울 종로구 돈화문로11길 16 해운대회세꼬시
1352781000,해피시어터/연극라면,놀거리,공연장,서울 종로구 대학로10길 5 지하1층
1651691942,행아웃,술집,"맥주,호프",서울 종로구 돈화문로11다길 29
31730660,허그,술집,요리주점,서울 종로구 대명1길 7 2층
1439811521,허리우드극장,놀거리,영화관,서울 종로구 삼일대로 428
1265312395,현제,술집,이자카야,서울 종로구 청계천로 67 종로 1번가 오피스텔 105-1호
35542153,혜성당구클럽,놀거리,당구장,서울 종로구 돈화문로5길 38 한성빌딩 2층
1969620581,혜화 리나스 파스타,식사,"스파게티,파스타전문",서울 종로구 대학로 141 2층
1638640485,혜화도담,식사,한식,서울 종로구 대명1길 16-6 혜화도담
37555845,혜화랑,술집,와인,서울 종로구 대학로14길 22-3
71138318,혜화시장,술집,요리주점,서울 종로구 창경궁로34길 24-6 2층
11678822,혜화칼국수,식사,국수,서울 종로구 창경궁로35길 13
32848726,호남선,술집,돼지고기구이,서울 종로구 돈화문로11나길 3
1214765599,호남집,술집,한식,서울 종로구 동호로 403-5 호남집
1910457283,호라파,식사,태국음식,서울 종로구 자하문로 37-1 2층
37285489,호반,술집,한식,서울 종로구 삼일대로26길 20
1244702491,호선생전,술집,요리주점,서울 종로구 종로32길 15 1층 호선생전
1902494789,호프만의 이야기,술집,"맥주,호프",서울 종로구 대학로12길 43 1층
85806567,호호식당 대학로,식사,일식당,서울 종로구 대학로9길 35
1765213815,호호식당 익선,식사,일식당,서울 종로구 익선동 170-1
40560125,혼가츠 대학로점,식사,돈가스,서울 종로구 대명길 24 지하 1층 혼가츠
1214831336,홈보이서울,식사,아시아음식,서울 종로구 사직로 127-14 1층 홈보이서울
1350194654,홈브루하우스,술집,"맥주,호프",서울 종로구 북촌로5가길 24
31222671,홍익대학교 대학로 아트센터,놀거리,공연장,서울 종로구 대학로 57
1721828398,화산,술집,요리주점,서울 종로구 자하문로 13-1 2층
36276297,화양연화 본점,식사,태국음식,서울 종로구 계동길 73-1 지하1층
1860885785,화원,식사,중식당,서울 종로구 인사동8길 12 화원
1694678039,화화돈 대학로,식사,한식,서울 종로구 대학로11길 38-3 1층
1885645301,환희 혜화본점,식사,"스파게티,파스타전문",서울 종로구 대명1길 16-7 2층
11679429,황생가칼국수,식사,"칼국수,만두",서울 종로구 북촌로5길 78
1882699288,회포,술집,생선회,서울 종로구 새문안로5길 10 1층
34353048,효자동초밥,식사,"초밥,롤",서울 종로구 자하문로 14 효자동초밥
17898357,효자베이커리,카페,베이커리,서울 종로구 필운대로 54
676217924,후라토식당 경복궁 본점,식사,일식당,서울 종로구 새문안로5길 19 로얄빌딩 아케이드 B1 63호 후라토식당
1147194464,후와후와 광화문점,식사,일식당,서울 종로구 종로3길 17 D타워 5층
1136234891,희훈 동묘,술집,요리주점,서울 종로구 지봉로 13 2층
1699850010,히든아워,술집,와인,서울 종로구 종로32길 21 4층 히든아워 hidden hour
20339133,히말라야 종각점,식사,인도음식,서울 종로구 종로8길 5 2층
1426861995,히바린 광화문D타워점,식사,일식당,서울 종로구 종로3길 17 3층 308호
37690796,히바치광 본점,술집,이자카야,서울 종로구 진흥로 492 한성빌딩
1868073958,히어로보드게임카페 대학로점,놀거리,보드카페,서울 종로구 대학로10길 12 2층 히어로보드게임카페
1951206535,히츠지야 익선,술집,요리주점,서울 종로구 삼일대로30길 34-5 1층
38010668,히타토제면소,식사,"우동,소바",서울 종로구 옥인길 19 1층 102호
